state_ordinal,public_state_identity,game_id,decision_index,opponent_stratum,observer_color,opponent_setup_source,progress_bucket,unresolved_pieces,moved_unresolved,learned_worlds,distinct_worlds,fallback_steps,baseline_worlds,baseline_distinct_worlds,mean_marginal_l1,mean_learned_entropy
107,2a478ce8ea277800b89b4ee8aff83772b9c94506b258067cd64328810a9527eb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,52,basic_rule,red,neutral,middle,29,2,18,18,0,4,4,0.493895,2.034839
108,ad42d56830d2ea961ce5cbff7f904d0a85078e0fa81f83f2b3d6f17f93da0685,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,70,basic_rule,red,neutral,middle,25,1,18,18,0,4,4,0.469857,1.912125
109,40890fa65336439cf05eb9c143b32e53c6bbe478311d66b94664c8eea0742040,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,88,basic_rule,red,neutral,middle,25,1,18,18,0,4,4,0.521692,1.959793
110,b8ccd4fbc24403d572e8d9074328529994d768995a8f01214349e10714d64182,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,106,basic_rule,red,neutral,middle,25,2,18,18,0,4,4,0.469369,1.935999
111,7fdb0637b95c012ec6652d5a7f46e45894ed6bd2d7388cf09488f71ccfb53e6b,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,124,basic_rule,red,neutral,late,23,4,18,18,0,4,4,0.559033,1.986263
112,1de5b7cc754eed2165c64695dd074a50b0b2996385edb45e888414ea4e52e9a8,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,142,basic_rule,red,neutral,late,20,3,18,18,0,4,4,0.504068,1.900533
113,9b499068e4205a2cf3f15392f646021b8cdb34aff082b6005a9b9d7fd4d34435,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,158,basic_rule,red,neutral,late,17,5,18,18,0,4,4,0.479278,1.83008
114,0ba97dcaac2e0a134df1f78b57ca750b9b7f16476041e1ec3f40dbd7afc00949,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,176,basic_rule,red,neutral,late,14,5,18,18,0,4,4,0.442463,1.714667
115,1fc8cef98b2793da3a0a6b60a12352b6f4976ca90fde672689e7ffad92859600,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,194,basic_rule,red,neutral,late,11,3,18,18,0,4,4,0.340901,1.356813
116,d1c6a4585ccb27e1d4239371c044f744a33fef8b56650a9e38c10f3b93d37823,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,212,basic_rule,red,neutral,late,7,2,18,18,0,4,4,0.400809,1.363702
117,bcba6f71ff79a805d7ed8af309deb09cbf3ee4deb7311287e408e556cca9b12d,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,230,basic_rule,red,neutral,late,4,1,18,9,0,4,4,0.328399,1.417584
118,29ddf3b9b074d90d774bc1b1e9a0463b4716c930bd9d1db3c209530db3176566,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,248,basic_rule,red,neutral,late,3,2,18,2,0,4,2,0.800552,0.932703
119,46eba56b51efb9a7503973204f218731df5694105f4e3c1a065b535a434a7bef,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=004|g=0,266,basic_rule,red,neutral,late,3,2,18,2,0,4,2,1.011615,0.714337
120,4ba19aa9ecff72d34e9ea787db67507cba805d60824d0f97eb88b05d3e216900,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,0,basic_rule,red,neutral,early,40,0,18,18,0,4,4,0.564216,2.234215
121,ddd566f6de7a2d71bee226abaf2bf78bffb190c0f70bdd08fc2924f9820a91b0,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,8,basic_rule,red,neutral,early,37,1,18,18,0,4,4,0.603774,2.216957
122,04b3f612ef0be8faafb38931088ce731ed426bd0bc88c04a343fa51f5f982455,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,18,basic_rule,red,neutral,early,36,1,18,18,0,4,4,0.579928,2.20996
123,2994d2d30aa4c9e2699620ddf7821dd928e7e994ee4e13cfea52848ed5e3ef2d,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,28,basic_rule,red,neutral,early,35,2,18,18,0,4,4,0.588693,2.189864
124,b6ac0a99dec5735d39887487578a8103f6af937dacc0108c59f21747a3be82f8,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,38,basic_rule,red,neutral,early,30,2,18,18,0,4,4,0.474608,1.912798
125,0730249f83fa457548ef43256027aa933cffc975115674b15c4588b29e47a854,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,48,basic_rule,red,neutral,middle,28,3,18,18,0,4,4,0.555715,1.895784
126,1b4de2e9f008ba9a1ee7973bed9b82fe139ecbe63549b67b2b8f892212532c78,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,58,basic_rule,red,neutral,middle,27,5,18,18,0,4,4,0.540282,1.869273
127,8279759dcb8a6988045dfeab76f84100b3e04d72057b38a11a31e2a6f18121a9,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,68,basic_rule,red,neutral,middle,23,6,18,18,0,4,4,0.384969,1.736703
128,5a8a5e8b65d423d7ce27b928267c56595366b363a3c7152320f413498cb9441a,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,78,basic_rule,red,neutral,middle,17,6,18,18,0,4,4,0.404339,1.487296
129,8454e96091f404b7dd27a55df14cd0282f6ecbc9ae38e04c2f2e8111b19114ef,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,88,basic_rule,red,neutral,middle,15,6,18,18,0,4,4,0.358085,1.193129
130,4efd29e5388bce4e1a8cc99086704ff4665f5ebc5ef50d8072e50f1e0acf71bb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,98,basic_rule,red,neutral,middle,12,4,18,18,0,4,4,0.39579,1.24581
131,a163c7ac4fe21be9a4a88d618c8fc34088bb111f9c7bf67c246c129acede5319,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,108,basic_rule,red,neutral,middle,10,2,18,18,0,4,4,0.410106,1.141243
132,c7b8dbf7464d73375f3c9338495b299760b1cb4035fb3c3eda62105938f9d624,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,118,basic_rule,red,neutral,middle,8,2,18,16,0,4,4,0.30954,0.808837
133,a764082e89b53c627ac5cc4e6c03390fe322ccac3421f6c84f74513a84a83250,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,128,basic_rule,red,neutral,late,7,2,18,8,0,4,3,0.312621,0.658703
134,73221aca3500b592f9ce52cc4ede0733ec16e94cb7e3a978f738bb50b62e53fb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,138,basic_rule,red,neutral,late,6,1,18,5,0,4,3,0.40391,0.659513
135,ab104168102c6e71b7a0a264b4e18ce1b26bb827c4a666cb4339e3b7629f025d,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=0,148,basic_rule,red,neutral,late,5,0,18,5,0,4,2,0.357379,0.665263
136,15bae2023d98ca5d0adfaf40ab85c79de41b57e3239d8774cc31ca5b19fea7c0,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,1,basic_rule,blue,neutral,early,39,0,18,18,0,4,4,0.594266,2.244455
137,939ec562294c872142b1aa4b19eb49226f18ee958f08b17aaba2424485d461e7,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,7,basic_rule,blue,neutral,early,36,1,18,18,0,4,4,0.552045,2.247568
138,c9a794fff3a8983aca81c5bacddf6493e8db5f72ad22f828d0c9bb304e2eecdd,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,13,basic_rule,blue,neutral,early,35,1,18,18,0,4,4,0.594315,2.17529
139,5b0d7535d745d5240562ea2aab22d2722392d1a191025650277d5e9b24c3e62b,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,19,basic_rule,blue,neutral,early,33,1,18,18,0,4,4,0.545236,2.115224
140,6e37b32078d0d562f09a5f2cb4d340c298c32079af6a0787a83a633e7ba525ad,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,25,basic_rule,blue,neutral,early,33,3,18,18,0,4,4,0.547818,2.094254
141,9e5eed145869fdd153629228815b16869570ef995c56ca8a96e4b20f5fe115e3,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,31,basic_rule,blue,neutral,early,32,3,18,18,0,4,4,0.563818,2.079435
142,111023bde649a3ee768618e5d86f33dd263cddfe71a80525bd2eb2aa6e0bcfed,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,37,basic_rule,blue,neutral,early,30,6,18,18,0,4,4,0.432785,1.940879
143,5749ebb5dcdd4680a7ee07a967ad184d846aa9c1986e7f13571bfe0379f37c66,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,43,basic_rule,blue,neutral,middle,29,8,18,18,0,4,4,0.49663,1.854876
144,148f32f40de4cb37e6f440cee455ac3d5c9eac98acca5dde2d39736337e5488c,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,51,basic_rule,blue,neutral,middle,28,7,18,18,0,4,4,0.475853,1.86111
145,6a0fdb1f603acac5fee1ba4ed6b886680d0bfe47724ad71ac21eb355f5a4f47e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,57,basic_rule,blue,neutral,middle,26,6,18,18,0,4,4,0.469636,1.793937
146,f2435874642d51a829a807f2f3366affc3c6dfe3d387a27fa0ac095b9fd1c6d1,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,63,basic_rule,blue,neutral,middle,25,6,18,18,0,4,4,0.478757,1.824262
147,92aca6a7342220e1cd31924521fc5ebe9fb124abd3ac030a20ff4f0f69b560a5,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,69,basic_rule,blue,neutral,middle,25,6,18,18,0,4,4,0.428399,1.809498
148,f7e99d06eef910e96655841e8eda4e0707bd132e2da58b8877988749c071c618,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,75,basic_rule,blue,neutral,middle,21,5,18,18,0,4,4,0.479254,1.667069
149,e487b66bbc0bd47bbee3a8f060d85825c15d5a824b804922b06a0559819ecfa2,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,81,basic_rule,blue,neutral,middle,19,6,18,18,0,4,4,0.430816,1.594296
150,2edd52a66800c69da94496c45107eb7af7b642ed46a1dbceca92b04ac2ce615d,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,87,basic_rule,blue,neutral,middle,18,5,18,18,0,4,4,0.384737,1.611237
151,0ec8a45ed589cba22ca40fffe97546bf754a21248d1cc6b1607ce725a504f7ea,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=005|g=1,93,basic_rule,blue,neutral,middle,16,6,18,18,0,4,4,0.413132,1.504096
152,2057c4e957c31cf182222a5a298dd68ac59fac064a230090fbb8c545960e777f,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,0,basic_rule,red,neutral,early,40,0,18,18,0,4,4,0.605845,2.231308
153,8f429ef821ef6535ac87ad63107f82c63d2ee026c60a980ea8bb99b25198f62f,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,16,basic_rule,red,neutral,early,37,2,18,18,0,4,4,0.593248,2.211273
154,eeaac7211433a1c8abc24ccaa511e80e8a5628424347a83b62a38805778defa9,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,32,basic_rule,red,neutral,early,35,3,18,18,0,4,4,0.569751,2.171329
155,f3439147dec1529514a39b33234f05e5b1cbc9845333bf38f7ec5b53f6cb8758,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,48,basic_rule,red,neutral,middle,33,6,18,18,0,4,4,0.604684,2.118519
156,54a8ae3244fc5c87f64796383fb6bfeac0cdbc07b24f4d40fcff164ef651ad68,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,64,basic_rule,red,neutral,middle,27,1,18,18,0,4,4,0.579746,2.12595
157,ba1ea25e7ebc666efbdbd1cc3e3a0a8e03a73ac6791a74df251ee3c6048ea7e3,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,80,basic_rule,red,neutral,middle,27,3,18,18,0,4,4,0.613576,2.08608
158,7ad92217f86755367f6d253ae2269f6d81827db28976d9d082c8507f9eb93e50,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,96,basic_rule,red,neutral,middle,27,4,18,18,0,4,4,0.529948,2.072847
159,b93954b31d2beb3e7f234af96e3cd97cf599cbbac3efa4f9338517a527e9e36f,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,112,basic_rule,red,neutral,middle,25,3,18,18,0,4,4,0.515582,2.084763
160,63fcc7c6bbe2fbdf3c1936009fcbdc304b1527fd9c6b22a993eb9561468bebe3,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,128,basic_rule,red,neutral,late,21,5,18,18,0,4,4,0.430805,1.771585
161,faf03c9782d0d2de5fdaef21a013d25e8522b1d7c6c9537e884932cedcfe5f47,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,144,basic_rule,red,neutral,late,16,4,18,18,0,4,4,0.541363,1.553228
162,364cac34ad1adb33ec398dfff02fb68a2378b28d308ea8dd3ec10335f4e265d2,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,160,basic_rule,red,neutral,late,13,4,18,18,0,4,4,0.43176,1.109688
163,d023e76a9e2ffbdffd1503380c8ea652c972ce51f2ba0885cfbebf5d85e1e68e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,176,basic_rule,red,neutral,late,13,6,18,18,0,4,4,0.318393,0.977149
164,183ad52170dbb60d97ad46e9c65cc02321c2476b8c893e1b38d37505a4b5dd06,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,192,basic_rule,red,neutral,late,8,5,18,16,0,4,4,0.27657,0.970353
165,668c8f9933596659822fb8f744791c67824fb862862568eabc8a901d4ce72c4e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,208,basic_rule,red,neutral,late,8,5,18,18,0,4,4,0.242256,0.9731
166,ec2a0350a2b2e1a8af984a815a1ae9bffd47a066416008cb15437b31c3c80e56,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,224,basic_rule,red,neutral,late,5,3,18,9,0,4,4,0.298316,0.898803
167,379a64609d99b30b620ffd9dbbdc3d27f93ef4c0a6800f08f71835f536f4da99,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=0,240,basic_rule,red,neutral,late,3,1,18,2,0,4,2,0.099162,0.545662
168,7f0480566cbed739c20e61a8cdbbd98c2024cbee11f58d279cc1f381185ddfeb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,1,basic_rule,blue,neutral,early,39,0,18,18,0,4,4,0.58384,2.238265
169,1108a5c87a03213e0d7804f4da4ae7b6cdb91b97b423756ab86ab24318eb5f4b,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,7,basic_rule,blue,neutral,early,37,3,18,18,0,4,4,0.570232,2.221211
170,095755389b96252363ac8bf1589cb60490082b615b9848763a6b1369da0fe050,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,15,basic_rule,blue,neutral,early,36,4,18,18,0,4,4,0.582008,2.19666
171,bbde54d9b989fa2059fb04b66b742bed4dc2bfeb0e17ee81ef81087fa21a04a9,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,21,basic_rule,blue,neutral,early,36,5,18,18,0,4,4,0.6076,2.197729
172,c2135fc110946e74f0eadb0e82a59bac703eab978a5454530a61699dc4c6f714,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,29,basic_rule,blue,neutral,early,36,7,18,18,0,4,4,0.551379,2.159619
173,970f85b9ffff26ca31155849c9b66032880f03c3359ea6a85d69b2e11489b764,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,37,basic_rule,blue,neutral,early,35,8,18,18,0,4,4,0.591763,2.156268
174,5215beaefb015a34f63f2189c4d501c1f9d6692523ad5f9922a4ed073c609d7a,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,43,basic_rule,blue,neutral,middle,32,6,18,18,0,4,4,0.583242,2.173397
175,9cd65bff172db91221a0ad942a948260d871007e9eeb489e16ff81495b695373,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,51,basic_rule,blue,neutral,middle,31,7,18,18,0,4,4,0.548742,2.167075
176,4f9a1ee8f1fabe02f2e41824b058789f00a2693b746c0214b1c485d0cf87598b,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,59,basic_rule,blue,neutral,middle,31,7,18,18,0,4,4,0.549408,2.085004
177,6d36c1fe7a7cc121ce7822a21c81bc0c110f494c79d94692a56564fc6256a328,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,65,basic_rule,blue,neutral,middle,28,7,18,18,0,4,4,0.54063,2.007962
178,a6c267dcacb26dd4d00a27ebef013f27b4f07b5f8f0f1d6ec4b55df87d9ffb59,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,73,basic_rule,blue,neutral,middle,27,6,18,18,0,4,4,0.485162,1.948733
179,cd2b951fea86856806d2da52a17be6cfa044d6be15adbb94aeb381b13a7967c4,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,79,basic_rule,blue,neutral,middle,26,5,18,18,0,4,4,0.515065,1.946212
180,3e85337ba215b2ed8243c96304a1408ed5c3129687f2d6c00c34ecf20677fa96,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,87,basic_rule,blue,neutral,middle,25,4,18,18,0,4,4,0.491893,1.864325
181,b498b6875a5a1a959f93edf7749ea3f1260c75b25c1fdb429c3da60523184bd3,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,95,basic_rule,blue,neutral,middle,23,3,18,18,0,4,4,0.518191,1.854021
182,58fd950856f59c43e3ffa3df26d1a80985a0a975df03b74482f4212f5c682117,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,101,basic_rule,blue,neutral,middle,22,2,18,18,0,4,4,0.427208,1.845134
183,1980db56919ff151cb0a75cb48556674939b5401daadaa52bbe18ee4352e61fa,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=006|g=1,109,basic_rule,blue,neutral,middle,21,3,18,18,0,4,4,0.505572,1.717836
184,ff5f76289b3aeabe44dfb29e2d68b81f54cc2baaa1d81a6638b3949bbecef2e0,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,0,basic_rule,red,neutral,early,40,0,18,18,0,4,4,0.547818,2.228589
185,6389a4d44c3f4d97c5cd3023889bd4aeec9fb3bb948d9670d3e3ec31389bf8f8,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,10,basic_rule,red,neutral,early,38,1,18,18,0,4,4,0.582079,2.190083
186,ac1434ee6c28c0569b81d0de7b136ac6dbfa7468d81241b3ac2c40aae5f2c627,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,22,basic_rule,red,neutral,early,36,3,18,18,0,4,4,0.563829,2.182777
187,80610b092271da06eb7783e468d09fe2cdec5686334ee8776f19b764ab8b0c29,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,34,basic_rule,red,neutral,early,30,1,18,18,0,4,4,0.556598,2.155377
188,1d4c91c447628d96f73a545f0f9ce9eebc53ced5cc787dd9c4d8fbc6160b71cb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,46,basic_rule,red,neutral,middle,24,2,18,18,0,4,4,0.508211,2.005857
189,df08d5d83bd612943b0106c91e90bfc4db752be84f60cdae43fb987582c52e9b,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,58,basic_rule,red,neutral,middle,24,4,18,18,0,4,4,0.543858,1.933392
190,4547a7a0b5d532eaf39da09ee089818fc4c3beca7475095a546c35d4f4a9d775,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,68,basic_rule,red,neutral,middle,22,3,18,18,0,4,4,0.545435,1.957694
191,abc9898dea5e2cc87a8bcf6d9f6ef8ca7e51fed732f6fee37f4d8fa99282e4e9,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,80,basic_rule,red,neutral,middle,21,2,18,18,0,4,4,0.531875,1.936244
192,1c11341c5592c2fde61cfe1337d0f1d50aeb0d7b00d91c11a296ce1b402f4c9e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,92,basic_rule,red,neutral,middle,20,2,18,18,0,4,4,0.551639,1.885906
193,6f718400aecc39fb20907b4262e61256ad730713af419f5dff70ee4c0a4c341a,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,104,basic_rule,red,neutral,middle,18,3,18,18,0,4,4,0.460334,1.686655
194,c487895a6f24f31c3f2973a659e59a2dceb07d19293bb9867a24d564a8918183,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,116,basic_rule,red,neutral,middle,14,3,18,18,0,4,4,0.454769,1.637322
195,b06da1eab18e1a9d72a63c480c442b3336dc360976fa0bcab0c12989d3408f07,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,126,basic_rule,red,neutral,late,12,3,18,18,0,4,4,0.40636,1.490092
196,8fb5047dcc5902b950bec51c2d84d9e109dc0f8ff0c46943c509cbbe9e1ec3eb,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,138,basic_rule,red,neutral,late,9,3,18,17,0,4,4,0.371657,1.206254
197,dba78301a706eb7604da62bb1bbbe9828d33c13f6f91faf098e30f18a1ed6071,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,150,basic_rule,red,neutral,late,8,3,18,17,0,4,4,0.343848,1.22026
198,d840065ec1c2df52c6ab40582d888f449d2597ad5c58268f4caaffce65f3a97a,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,162,basic_rule,red,neutral,late,7,3,18,12,0,4,4,0.303921,0.886644
199,8f353bc12d404690c04c0ac5e1aed906b4d29b327a7faf73b9a0296a3cc69947,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=0,174,basic_rule,red,neutral,late,7,3,18,10,0,4,4,0.205945,0.842452
200,4581459abbcc47f42024efb5fef779a7dca2de3fac5696216a2d8be223e0f63e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,1,basic_rule,blue,neutral,early,39,0,18,18,0,4,4,0.579797,2.242694
201,9105c3b8f9e6ff0c2c31a06f1662a5b74839ef62f1b7f3ff1f05a9a9d17cb177,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,5,basic_rule,blue,neutral,early,38,1,18,18,0,4,4,0.574395,2.233687
202,0bf89e21dbbc767f39356c24e5ff2bca38a3ac75a2ec66e2e816caa47b210465,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,11,basic_rule,blue,neutral,early,36,0,18,18,0,4,4,0.596807,2.252051
203,451b31f543c017fbfcb5ff9d738fdee00345800991116fd110239750e311fa92,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,17,basic_rule,blue,neutral,early,35,1,18,18,0,4,4,0.543174,2.246513
204,c0419b2ad642d6d345f87d3ed74454e0c7642fe0eadc02f9ab4d4c7d3605f078,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,23,basic_rule,blue,neutral,early,35,3,18,18,0,4,4,0.595308,2.222339
205,44424b9f08644b9b7cd78b4d077aad99fc5e90340f185ce25b44d306a7eb4239,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,29,basic_rule,blue,neutral,early,34,6,18,18,0,4,4,0.546318,2.109469
206,dd0363f0777d039f0708309f7ebc53bd0c819414b9ba4acb1dd89b66f0dc7181,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,35,basic_rule,blue,neutral,early,30,7,18,18,0,4,4,0.551376,1.993566
207,3615ee4d27902d640f58b68f5581de2ba216980ff6a8db80aaef5a764e7b6e2e,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,41,basic_rule,blue,neutral,middle,26,6,18,18,0,4,4,0.472522,1.83315
208,d636399ed80bf16ff8d3822302aba7d85b55260fb4b96f197f942f60cfd3ffa6,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,47,basic_rule,blue,neutral,middle,23,6,18,18,0,4,4,0.422564,1.653975
209,6667f87946d3cbaf0831caca0c046783b0816b688832709a089b7543250ae976,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,51,basic_rule,blue,neutral,middle,23,7,18,18,0,4,4,0.455433,1.652116
210,2ac81c46c02b5f119cf43e1ad7bf354f7add4d47d9db94ab0fe586dd36ac8c81,phase11_validation_bank_v1|ms=2026081901|st=basic_rule|src=neutral|c=007|g=1,57,basic_rule,blue,neutral,middle,22,6,18,18,0,4,4,0.41428,1.639007
